timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,Operation,day,day_name,day_of_year,week_of_year,hour,is_weekday
2018-04-01 08:00:00+00:00,147.233974,2790.01727,3147.1787873010253,2666.753374512939,38058.4487,4430.92933,801.03434,969.79152,940.69735,905.2879800000001,2335.5188,3107.10705,2134.85316,110.88952,25213.1072,27769.6557,27741.9283,152.257535,39006.3589,23399.6647,51547.8868,26969.4394,56973.2864,36791.0256,42037.0463,51001.651,16957.49698,46700.1408,42061.5927,39593.0548,45331.248,42120.5389,24145.6582,10337.2095,20139.0471,11810.9862,5965.41971,2669.53104,1904.16662,3834.11436,1847.3958072662358,1864.062391853028,2302.86442154419,3316.55093,3730.61341,2641.49308,2327.835605073242,11993.3449,6581.30765,12869.7916,0,1,Sunday,91,13,8,7
2018-04-01 09:00:00+00:00,147.229058,2786.06757,3137.2829476098627,2695.8766467834475,38151.0407,4396.17332,800.7522,969.69025,940.58888,905.23733,2418.11037,3161.38459,2231.10788,106.613494,25213.9791,27789.231,27791.3308,152.754609,39013.7769,23401.0356,51568.7498,26985.8284,56978.599,36768.8931,41987.0134,51005.9706,32271.5168,43941.318699999996,42036.9067,39546.7583,44496.3522,41905.1471,24122.7199,10241.8335,19562.9581,11549.0538,5403.94043,2599.21855,2003.38524,4975.26013,1903.9061591735845,1972.1352397912603,2655.46856,3176.50458,2915.79862,2682.870369976807,2393.5184882238773,12478.0088,6819.7339600000005,13142.6504,0,1,Sunday,91,13,9,7
2018-04-01 00:00:00+00:00,147.270375,2913.36793,3188.5415236560057,2773.524220339355,38047.2245,4544.18636,801.83005,969.7264299999999,942.1513600000001,905.19392,2506.58794,3083.61966,2183.91753,109.112824,25204.5866,27768.0869,27798.8727,152.714355,39929.3542,23953.0088,52758.3781,29969.3994,58721.1368,37645.4635,44422.9179,50944.016,26970.0966,46887.7305,42064.5124,39194.9066,45045.8314,41991.9731,27413.0391,10057.9547,19842.1512,11937.7456,5383.13924,2704.94773,1973.1769299999999,4261.45816,1901.8228172662357,1926.5623665942392,2420.31229,2326.3888144323732,3003.18286,2827.54632,2358.7962551660153,11847.5114,4690.10433,12601.8518,0,1,Sunday,91,13,0,7
2018-04-01 01:00:00+00:00,147.254637,2880.94611,3186.4147932775873,2756.1196937561053,38054.1663,4473.95323,815.58151,969.4008699999999,942.76623,905.54113,2421.16924,3154.60941,2235.05273,112.182106,25213.6189,27770.9117,27796.7973,152.757221,39931.3726,23959.2699,52767.1245,29981.7223,58761.9259,37643.7714,44386.4462,50957.5372,27097.6495,46807.1522,41992.3678,39399.5364,44777.6022,41731.1342,27625.614,10184.18,19903.3366,12243.6123,5945.41987,2890.88524,1944.27071,4155.20814,1964.8435299999999,1973.1769271118167,2392.70811,2593.1713,2839.9884700000002,2632.52312,2358.2175624401857,10841.1461,4403.06712,12224.2472,0,1,Sunday,91,13,1,7
2018-04-01 00:00:00+00:00,147.270375,2913.36793,3188.5415236560057,2773.524220339355,38047.2245,4544.18636,801.83005,969.7264299999999,942.1513600000001,905.19392,2506.58794,3083.61966,2183.91753,109.112824,25204.5866,27768.0869,27798.8727,152.714355,39929.3542,23953.0088,52758.3781,29969.3994,58721.1368,37645.4635,44422.9179,50944.016,26970.0966,46887.7305,42064.5124,39194.9066,45045.8314,41991.9731,27413.0391,10057.9547,19842.1512,11937.7456,5383.13924,2704.94773,1973.1769299999999,4261.45816,1901.8228172662357,1926.5623665942392,2420.31229,2326.3888144323732,3003.18286,2827.54632,2358.7962551660153,11847.5114,4690.10433,12601.8518,0,1,Sunday,91,13,0,7
2018-04-01 01:00:00+00:00,147.254637,2880.94611,3186.4147932775873,2756.1196937561053,38054.1663,4473.95323,815.58151,969.4008699999999,942.76623,905.54113,2421.16924,3154.60941,2235.05273,112.182106,25213.6189,27770.9117,27796.7973,152.757221,39931.3726,23959.2699,52767.1245,29981.7223,58761.9259,37643.7714,44386.4462,50957.5372,27097.6495,46807.1522,41992.3678,39399.5364,44777.6022,41731.1342,27625.614,10184.18,19903.3366,12243.6123,5945.41987,2890.88524,1944.27071,4155.20814,1964.8435299999999,1973.1769271118167,2392.70811,2593.1713,2839.9884700000002,2632.52312,2358.2175624401857,10841.1461,4403.06712,12224.2472,0,1,Sunday,91,13,1,7
2018-04-01 00:00:00+00:00,147.270375,2913.36793,3188.5415236560057,2773.524220339355,38047.2245,4544.18636,801.83005,969.7264299999999,942.1513600000001,905.19392,2506.58794,3083.61966,2183.91753,109.112824,25204.5866,27768.0869,27798.8727,152.714355,39929.3542,23953.0088,52758.3781,29969.3994,58721.1368,37645.4635,44422.9179,50944.016,26970.0966,46887.7305,42064.5124,39194.9066,45045.8314,41991.9731,27413.0391,10057.9547,19842.1512,11937.7456,5383.13924,2704.94773,1973.1769299999999,4261.45816,1901.8228172662357,1926.5623665942392,2420.31229,2326.3888144323732,3003.18286,2827.54632,2358.7962551660153,11847.5114,4690.10433,12601.8518,0,1,Sunday,91,13,0,7
2018-04-01 01:00:00+00:00,147.254637,2880.94611,3186.4147932775873,2756.1196937561053,38054.1663,4473.95323,815.58151,969.4008699999999,942.76623,905.54113,2421.16924,3154.60941,2235.05273,112.182106,25213.6189,27770.9117,27796.7973,152.757221,39931.3726,23959.2699,52767.1245,29981.7223,58761.9259,37643.7714,44386.4462,50957.5372,27097.6495,46807.1522,41992.3678,39399.5364,44777.6022,41731.1342,27625.614,10184.18,19903.3366,12243.6123,5945.41987,2890.88524,1944.27071,4155.20814,1964.8435299999999,1973.1769271118167,2392.70811,2593.1713,2839.9884700000002,2632.52312,2358.2175624401857,10841.1461,4403.06712,12224.2472,0,1,Sunday,91,13,1,7
2018-04-01 00:00:00+00:00,147.270375,2913.36793,3188.5415236560057,2773.524220339355,38047.2245,4544.18636,801.83005,969.7264299999999,942.1513600000001,905.19392,2506.58794,3083.61966,2183.91753,109.112824,25204.5866,27768.0869,27798.8727,152.714355,39929.3542,23953.0088,52758.3781,29969.3994,58721.1368,37645.4635,44422.9179,50944.016,26970.0966,46887.7305,42064.5124,39194.9066,45045.8314,41991.9731,27413.0391,10057.9547,19842.1512,11937.7456,5383.13924,2704.94773,1973.1769299999999,4261.45816,1901.8228172662357,1926.5623665942392,2420.31229,2326.3888144323732,3003.18286,2827.54632,2358.7962551660153,11847.5114,4690.10433,12601.8518,0,1,Sunday,91,13,0,7
2018-04-01 01:00:00+00:00,147.254637,2880.94611,3186.4147932775873,2756.1196937561053,38054.1663,4473.95323,815.58151,969.4008699999999,942.76623,905.54113,2421.16924,3154.60941,2235.05273,112.182106,25213.6189,27770.9117,27796.7973,152.757221,39931.3726,23959.2699,52767.1245,29981.7223,58761.9259,37643.7714,44386.4462,50957.5372,27097.6495,46807.1522,41992.3678,39399.5364,44777.6022,41731.1342,27625.614,10184.18,19903.3366,12243.6123,5945.41987,2890.88524,1944.27071,4155.20814,1964.8435299999999,1973.1769271118167,2392.70811,2593.1713,2839.9884700000002,2632.52312,2358.2175624401857,10841.1461,4403.06712,12224.2472,0,1,Sunday,91,13,1,7
